Datetime,Barometric Pressure (m),Total Pressure (m),Water Stage (cm),Adjusted Water Stage (cm),Discharge (cms),Temperature (°C)
6/16/2009 8:45,1.0486,1.1899,14.13,11.785,1.006426823,12.299
6/16/2009 9:00,1.0499,1.1878,13.79,11.445,0.975264696,12.299
6/16/2009 9:15,1.0508,1.1882,13.74,11.395,0.966787981,12.299
6/16/2009 9:30,1.0497,1.1891,13.94,11.595,0.986472581,12.299
6/16/2009 9:45,1.0487,1.1868,13.81,11.465,0.97757247,12.299
6/16/2009 10:00,1.0473,1.1858,13.85,11.505,0.979881144,12.299
6/16/2009 10:15,1.0455,1.1855,14,11.655,0.994228511,12.299
6/16/2009 10:30,1.0436,1.1853,14.17,11.825,1.01147685,12.299
6/16/2009 10:45,1.0426,1.1844,14.18,11.835,1.013457051,12.299
6/16/2009 11:00,1.0422,1.1856,14.34,11.995,1.026994056,12.299
6/16/2009 11:15,1.0408,1.1822,14.14,11.795,1.012774151,12.299
6/16/2009 11:30,1.0393,1.1804,14.11,11.765,1.007518367,12.299
6/16/2009 11:45,1.0373,1.1802,14.29,11.945,1.023778047,12.299
6/16/2009 12:00,1.0355,1.1788,14.33,11.985,1.029526976,12.299
6/16/2009 12:15,1.0336,1.175,14.14,11.795,1.013320465,12.299
6/16/2009 12:30,1.0322,1.174,14.18,11.835,1.01359364,12.299
6/16/2009 12:45,1.0314,1.1728,14.14,11.795,1.009770294,12.299
6/16/2009 13:00,1.0298,1.1721,14.23,11.885,1.018307821,12.299
6/16/2009 13:15,1.0279,1.1686,14.07,11.725,1.005744707,12.299
6/16/2009 13:30,1.0265,1.1672,14.07,11.725,1.002880652,12.299
6/16/2009 13:45,1.0246,1.166,14.14,11.795,1.009770294,12.299
6/16/2009 14:00,1.022,1.162,14,11.655,0.999268413,12.299
6/16/2009 14:15,1.0203,1.1614,14.11,11.765,1.005881124,12.299
6/16/2009 14:30,1.0194,1.161,14.16,11.815,1.010725907,12.299
6/16/2009 14:45,1.018,1.1598,14.18,11.835,1.013866827,12.299
6/16/2009 15:00,1.0175,1.158,14.05,11.705,1.001380971,12.299
6/16/2009 15:15,1.0173,1.1585,14.12,11.775,1.005403677,12.299
6/16/2009 15:30,1.017,1.1571,14.01,11.665,0.996747937,12.299
6/16/2009 15:45,1.0179,1.1573,13.94,11.595,0.987424523,12.299
6/16/2009 16:00,1.0186,1.1594,14.08,11.735,0.999132144,12.299
6/16/2009 16:15,1.0189,1.1595,14.06,11.715,0.999813519,12.299
6/16/2009 16:30,1.0202,1.1603,14.01,11.665,0.993751981,12.299
6/16/2009 16:45,1.0209,1.1619,14.1,11.755,1.001858102,12.299
6/16/2009 17:00,1.0247,1.1644,13.97,11.625,0.987356522,12.299
6/16/2009 17:15,1.025,1.1648,13.98,11.635,0.991233807,12.299
6/16/2009 17:30,1.0264,1.1654,13.9,11.555,0.982802221,12.299
6/16/2009 17:45,1.0273,1.1667,13.94,11.595,0.985928681,12.299
6/16/2009 18:00,1.0291,1.17,14.09,11.745,0.998518973,12.299
6/16/2009 18:15,1.0316,1.1722,14.06,11.715,0.99695226,12.299
6/16/2009 18:30,1.0334,1.1746,14.12,11.775,1.002812477,12.299
6/16/2009 18:45,1.0344,1.1769,14.25,11.905,1.016257734,12.299
6/16/2009 19:00,1.0366,1.1783,14.17,11.825,1.009292543,12.299
6/16/2009 19:15,1.0382,1.1819,14.37,12.025,1.026788729,12.299
6/16/2009 19:30,1.0387,1.1813,14.26,11.915,1.021247467,12.299
6/16/2009 19:45,1.0399,1.1837,14.38,12.035,1.029458506,12.299
6/16/2009 20:00,1.0411,1.1841,14.3,11.955,1.023983274,12.299
6/16/2009 20:15,1.0424,1.1844,14.2,11.855,1.013866827,12.299
6/16/2009 20:30,1.0443,1.186,14.17,11.825,1.00901956,12.299
6/16/2009 20:45,1.0453,1.1865,14.12,11.775,1.005403677,12.299
6/16/2009 21:00,1.0477,1.1882,14.05,11.705,0.996611724,12.299
6/16/2009 21:15,1.0498,1.1897,13.99,11.645,0.990757514,12.299
6/16/2009 21:30,1.0507,1.1909,14.02,11.675,0.994228511,12.299
6/16/2009 21:45,1.0513,1.1915,14.02,11.675,0.995045507,12.299
6/16/2009 22:00,1.0506,1.1912,14.06,11.715,1.000358674,12.299
6/16/2009 22:15,1.0507,1.1911,14.04,11.695,0.998042104,12.299
6/16/2009 22:30,1.0515,1.1911,13.96,11.615,0.989737014,12.299
6/16/2009 22:45,1.0519,1.1906,13.87,11.525,0.981239606,12.299
6/16/2009 23:00,1.0515,1.1928,14.13,11.785,1.004107939,12.299
6/16/2009 23:15,1.0518,1.1931,14.13,11.785,1.006699691,12.299
6/16/2009 23:30,1.0513,1.1908,13.95,11.605,0.991846239,12.299
6/16/2009 23:45,1.0504,1.191,14.06,11.715,0.999677238,12.299
6/17/2009 0:00,1.0496,1.1906,14.1,11.755,1.004585284,12.299
6/17/2009 0:15,1.049,1.1895,14.05,11.705,1.000426822,12.299
6/17/2009 0:30,1.0482,1.1903,14.21,11.865,1.014208329,12.299
6/17/2009 0:45,1.0473,1.1888,14.15,11.805,1.011203769,12.299
6/17/2009 1:00,1.0458,1.1885,14.27,11.925,1.021862918,12.299
6/17/2009 1:15,1.0452,1.1874,14.22,11.875,1.017829407,12.299
6/17/2009 1:30,1.0448,1.1875,14.27,11.925,1.021315847,12.299
6/17/2009 1:45,1.0447,1.1865,14.18,11.835,1.01359364,12.299
6/17/2009 2:00,1.0445,1.1856,14.11,11.765,1.006290394,12.299
6/17/2009 2:15,1.0441,1.188,14.39,12.045,1.030485647,12.299
6/17/2009 2:30,1.0425,1.1872,14.47,12.125,1.043098957,12.299
6/17/2009 2:45,1.0412,1.1834,14.22,11.875,1.021520993,12.299
6/17/2009 3:00,1.0401,1.1846,14.45,12.105,1.038297434,12.299
6/17/2009 3:15,1.0382,1.1813,14.31,11.965,1.03007477,12.299
6/17/2009 3:30,1.0376,1.1817,14.41,12.065,1.035281205,12.299
6/17/2009 3:45,1.0371,1.183,14.59,12.245,1.052575492,12.299
6/17/2009 4:00,1.0376,1.1817,14.41,12.065,1.0376118,12.299
6/17/2009 4:15,1.0381,1.1825,14.44,12.095,1.037817482,12.299
6/17/2009 4:30,1.0387,1.1823,14.36,12.015,1.030965038,12.299
6/17/2009 4:45,1.0381,1.182,14.39,12.045,1.034184754,12.299
6/17/2009 5:00,1.0383,1.1836,14.53,12.185,1.045981623,12.299
6/17/2009 5:15,1.0381,1.1832,14.51,12.165,1.046668165,12.299
6/17/2009 5:30,1.0383,1.1829,14.46,12.115,1.041383708,12.299
6/17/2009 5:45,1.039,1.1826,14.36,12.015,1.031102013,12.299
6/17/2009 6:00,1.0391,1.1831,14.4,12.055,1.034116232,12.299
6/17/2009 6:15,1.0396,1.1849,14.53,12.185,1.045707027,12.299
6/17/2009 6:30,1.0394,1.1848,14.54,12.195,1.04934639,12.299
6/17/2009 6:45,1.0392,1.1857,14.65,12.305,1.059313767,12.299
6/17/2009 7:00,1.0398,1.184,14.42,12.075,1.039188869,12.299
6/17/2009 7:15,1.0407,1.1845,14.38,12.035,1.032060925,12.299
6/17/2009 7:30,1.0421,1.1876,14.55,12.205,1.045981623,12.299
6/17/2009 7:45,1.0416,1.1857,14.41,12.065,1.038434569,12.299
6/17/2009 8:00,1.0412,1.1855,14.43,12.085,1.038160301,12.299
6/17/2009 8:15,1.0415,1.1846,14.31,11.965,1.026788729,12.299
6/17/2009 8:30,1.0431,1.1833,14.02,11.675,0.99763339,12.299
6/17/2009 8:45,1.0449,1.186,14.11,11.765,1.001380971,12.299
6/17/2009 9:00,1.0454,1.1834,13.8,11.455,0.976961501,12.299
6/17/2009 9:15,1.0458,1.1824,13.66,11.315,0.960556935,12.299
6/17/2009 9:30,1.0449,1.1801,13.52,11.175,0.948114849,12.299
6/17/2009 9:45,1.0441,1.1815,13.74,11.395,0.965432841,12.299
6/17/2009 10:00,1.044,1.1818,13.78,11.435,0.970990906,12.299
6/17/2009 10:15,1.043,1.1819,13.89,11.545,0.982462488,12.299
6/17/2009 10:30,1.0419,1.1809,13.9,11.555,0.984976977,12.299
6/17/2009 10:45,1.0401,1.1792,13.91,11.565,0.986948533,12.299
6/17/2009 11:00,1.0392,1.1796,14.04,11.695,0.997360929,12.299
6/17/2009 11:15,1.0379,1.1782,14.03,11.685,0.998791486,12.299
6/17/2009 11:30,1.0363,1.1763,14,11.655,0.996407412,12.299
6/17/2009 11:45,1.0358,1.1759,14.01,11.665,0.995385954,12.299
6/17/2009 12:00,1.0344,1.1769,14.25,11.905,1.018034437,12.299
6/17/2009 12:15,1.0326,1.1744,14.18,11.835,1.015642841,12.299
6/17/2009 12:30,1.0316,1.1711,13.95,11.605,0.993207422,12.299
6/17/2009 12:45,1.03,1.1679,13.79,11.445,0.976757859,12.299
6/17/2009 13:00,1.0284,1.1663,13.79,11.445,0.97458611,12.299
6/17/2009 13:15,1.0265,1.1663,13.98,11.635,0.991778188,12.299
6/17/2009 13:30,1.0255,1.1643,13.88,11.535,0.984297281,12.299
6/17/2009 13:45,1.0232,1.1601,13.69,11.345,0.967940097,12.299
6/17/2009 14:00,1.0221,1.1571,13.5,11.155,0.947034195,12.299
6/17/2009 14:15,1.0202,1.1574,13.72,11.375,0.964890873,12.299
6/17/2009 14:30,1.019,1.1562,13.72,11.375,0.966923512,12.299
6/17/2009 14:45,1.0176,1.155,13.74,11.395,0.968956857,12.299
6/17/2009 15:00,1.0177,1.1526,13.49,11.145,0.945211053,12.299
6/17/2009 15:15,1.0167,1.1522,13.55,11.205,0.948587699,12.299
6/17/2009 15:30,1.0167,1.1529,13.62,11.275,0.954197309,12.299
6/17/2009 15:45,1.0165,1.1526,13.61,11.265,0.954535412,12.299
6/17/2009 16:00,1.0175,1.1543,13.68,11.335,0.958932539,12.299
6/17/2009 16:15,1.0187,1.1559,13.72,11.375,0.963129822,12.299
6/17/2009 16:30,1.0189,1.155,13.61,11.265,0.955346938,12.299
6/17/2009 16:45,1.0196,1.1551,13.55,11.205,0.947912211,12.299
6/17/2009 17:00,1.0209,1.1571,13.62,11.275,0.952439495,12.299
6/17/2009 17:15,1.0218,1.1597,13.79,11.445,0.968889068,12.299
6/17/2009 17:30,1.0235,1.1598,13.63,11.285,0.956023297,12.299
6/17/2009 17:45,1.0263,1.161,13.47,11.125,0.938328864,12.299
6/17/2009 18:00,1.0274,1.1627,13.53,11.185,0.943725958,12.299
6/17/2009 18:15,1.029,1.1658,13.68,11.335,0.957037983,12.299
6/17/2009 18:30,1.0303,1.1672,13.69,11.345,0.960353861,12.299
6/17/2009 18:45,1.0317,1.17,13.83,11.485,0.972686484,12.299
6/17/2009 19:00,1.0324,1.1688,13.64,11.295,0.958797193,12.299
6/17/2009 19:15,1.0336,1.1695,13.59,11.245,0.951155277,12.299
6/17/2009 19:30,1.0348,1.1708,13.6,11.255,0.95135803,12.299
6/17/2009 19:45,1.0357,1.1717,13.6,11.255,0.951898737,12.299
6/17/2009 20:00,1.0365,1.1728,13.63,11.285,0.954670658,12.299
6/17/2009 20:15,1.0371,1.1732,13.61,11.265,0.953588775,12.299
6/17/2009 20:30,1.0377,1.1748,13.71,11.365,0.962114073,12.299
6/17/2009 20:45,1.039,1.1751,13.61,11.265,0.953723999,12.299
6/17/2009 21:00,1.0393,1.1726,13.33,10.985,0.929165555,12.299
6/17/2009 21:15,1.0389,1.1736,13.47,11.125,0.938598598,12.299
6/17/2009 21:30,1.0396,1.1734,13.38,11.035,0.931118251,12.299
6/17/2009 21:45,1.0401,1.1734,13.33,10.985,0.925800427,12.299
6/17/2009 22:00,1.0406,1.1744,13.38,11.035,0.929502179,12.299
6/17/2009 22:15,1.0401,1.1737,13.36,11.015,0.929771492,12.299
6/17/2009 22:30,1.0398,1.1742,13.44,11.095,0.936238865,12.299
6/17/2009 22:45,1.0389,1.1721,13.32,10.975,0.927617346,12.299
6/17/2009 23:00,1.039,1.1738,13.48,11.135,0.938666033,12.299
6/17/2009 23:15,1.0388,1.1733,13.45,11.105,0.938598598,12.299
6/17/2009 23:30,1.0387,1.1725,13.38,11.035,0.931926461,12.299
6/17/2009 23:45,1.0382,1.1705,13.23,10.885,0.918404249,12.299
6/18/2009 0:00,1.0374,1.1705,13.31,10.965,0.923782318,12.299
6/18/2009 0:15,1.0371,1.1694,13.23,10.885,0.917194898,12.299
6/18/2009 0:30,1.0369,1.1709,13.4,11.055,0.930848874,12.299
6/18/2009 0:45,1.0362,1.1688,13.26,10.915,0.921563237,12.299
6/18/2009 1:00,1.034,1.1681,13.41,11.065,0.934823495,12.299
6/18/2009 1:15,1.0329,1.1673,13.44,11.095,0.937991716,12.299
6/18/2009 1:30,1.0319,1.1674,13.55,11.205,0.947912211,12.299
6/18/2009 1:45,1.0313,1.1658,13.45,11.105,0.94008236,12.299
6/18/2009 2:00,1.0302,1.1644,13.42,11.075,0.936778146,12.299
6/18/2009 2:15,1.0286,1.1636,13.5,11.155,0.944063446,12.299
6/18/2009 2:30,1.0279,1.1614,13.35,11.005,0.930781531,12.299
6/18/2009 2:45,1.0264,1.1609,13.45,11.105,0.938598598,12.299
6/18/2009 3:00,1.0248,1.1608,13.6,11.255,0.953250728,12.299
6/18/2009 3:15,1.0236,1.159,13.54,11.195,0.949465952,12.299
6/18/2009 3:30,1.0229,1.1593,13.64,11.295,0.956767383,12.299
6/18/2009 3:45,1.0224,1.1578,13.54,11.195,0.949060588,12.299
6/18/2009 4:00,1.0215,1.1557,13.42,11.075,0.937722011,12.299
6/18/2009 4:15,1.0219,1.1585,13.66,11.315,0.95541457,12.299
6/18/2009 4:30,1.0219,1.1586,13.67,11.325,0.960083106,12.299
6/18/2009 4:45,1.0216,1.1583,13.67,11.325,0.960624628,12.299
6/18/2009 5:00,1.0221,1.1585,13.64,11.295,0.956902681,12.299
6/18/2009 5:15,1.0228,1.1574,13.46,11.115,0.940419632,12.299
6/18/2009 5:30,1.0237,1.1577,13.4,11.055,0.932465332,12.299
6/18/2009 5:45,1.0236,1.1587,13.51,11.165,0.942646131,12.299
6/18/2009 6:00,1.0241,1.1601,13.6,11.255,0.951222861,12.299
6/18/2009 6:15,1.0249,1.1593,13.44,11.095,0.937991716,12.299
6/18/2009 6:30,1.0254,1.1592,13.38,11.035,0.930983561,12.299
6/18/2009 6:45,1.0266,1.1616,13.5,11.155,0.939745107,12.299
6/18/2009 7:00,1.027,1.1618,13.48,11.135,0.940689465,12.299
6/18/2009 7:15,1.0272,1.1618,13.46,11.115,0.938935783,12.299
6/18/2009 7:30,1.0273,1.1616,13.43,11.085,0.936171458,12.299
6/18/2009 7:45,1.0283,1.1618,13.35,11.005,0.927550042,12.299
6/18/2009 8:00,1.0283,1.1608,13.25,10.905,0.919076224,12.299
6/18/2009 8:15,1.0289,1.1603,13.14,10.795,0.907328394,12.299
6/18/2009 8:30,1.0307,1.1606,12.99,10.645,0.891190974,12.299
6/18/2009 8:45,1.0324,1.16,12.76,10.415,0.869371916,12.299
6/18/2009 9:00,1.0339,1.1598,12.59,10.245,0.851888449,12.299
6/18/2009 9:15,1.0341,1.1596,12.55,10.205,0.847908058,12.299
6/18/2009 9:30,1.0348,1.1587,12.39,10.045,0.83294298,12.299
6/18/2009 9:45,1.0355,1.1601,12.46,10.115,0.836845549,12.299
6/18/2009 10:00,1.035,1.1609,12.59,10.245,0.85056131,12.299
6/18/2009 10:15,1.0329,1.1585,12.56,10.215,0.851822084,12.299
6/18/2009 10:30,1.0318,1.1589,12.71,10.365,0.863049841,12.299
6/18/2009 10:45,1.0304,1.1573,12.69,10.345,0.863714964,12.299
6/18/2009 11:00,1.0292,1.1574,12.82,10.475,0.874435044,12.299
6/18/2009 11:15,1.0285,1.158,12.95,10.605,0.886779954,12.299
6/18/2009 11:30,1.0275,1.1548,12.73,10.385,0.869838054,12.299
6/18/2009 11:45,1.027,1.155,12.8,10.455,0.87230261,12.299
6/18/2009 12:00,1.0258,1.1556,12.98,10.635,0.889787076,12.299
6/18/2009 12:15,1.025,1.1521,12.71,10.365,0.868240039,12.299
6/18/2009 12:30,1.0235,1.1514,12.79,10.445,0.872502489,12.299
6/18/2009 12:45,1.0213,1.15,12.87,10.525,0.881438113,12.299
6/18/2009 13:00,1.0191,1.1477,12.86,10.515,0.881638336,12.299
6/18/2009 13:15,1.0166,1.1453,12.87,10.525,0.882773074,12.299
6/18/2009 13:30,1.0152,1.1443,12.91,10.565,0.884909704,12.299
6/18/2009 13:45,1.0131,1.1435,13.04,10.695,0.897680372,12.299
6/18/2009 14:00,1.0113,1.1407,12.94,10.595,0.890321851,12.299
6/18/2009 14:15,1.0092,1.1408,13.16,10.815,0.908535591,12.299
6/18/2009 14:30,1.0081,1.1379,12.98,10.635,0.894468153,12.299
6/18/2009 14:45,1.0068,1.1378,13.1,10.755,0.902770264,12.299
6/18/2009 15:00,1.005,1.1355,13.05,10.705,0.900693551,12.299
6/18/2009 15:15,1.0052,1.1364,13.12,10.775,0.90344034,12.299
6/18/2009 15:30,1.005,1.1361,13.11,10.765,0.904043478,12.299
6/18/2009 15:45,1.005,1.1359,13.09,10.745,0.901899288,12.299
6/18/2009 16:00,1.005,1.1385,13.35,11.005,0.924320409,12.299
6/18/2009 16:15,1.0057,1.1386,13.29,10.945,0.921630469,12.299
6/18/2009 16:30,1.0071,1.1384,13.13,10.785,0.905920332,12.299
6/18/2009 16:45,1.0082,1.1402,13.2,10.855,0.910279787,12.299
6/18/2009 17:00,1.0103,1.141,13.07,10.725,0.898550675,12.299
6/18/2009 17:15,1.0108,1.1419,13.11,10.765,0.902435257,12.299
6/18/2009 17:30,1.0131,1.1443,13.12,10.775,0.901430359,12.299
6/18/2009 17:45,1.0152,1.1466,13.14,10.795,0.903574365,12.299
6/18/2009 18:00,1.0166,1.1497,13.31,10.965,0.919613863,12.299
6/18/2009 18:15,1.0189,1.152,13.31,10.965,0.920689295,12.299
6/18/2009 18:30,1.0206,1.1544,13.38,11.035,0.927617346,12.299
6/18/2009 18:45,1.0223,1.1563,13.4,11.055,0.930310157,12.299
6/18/2009 19:00,1.0238,1.1572,13.34,10.995,0.925598583,12.299
6/18/2009 19:15,1.0243,1.1584,13.41,11.065,0.932263249,12.299
6/18/2009 19:30,1.0263,1.1607,13.44,11.095,0.933812734,12.299
6/18/2009 19:45,1.0276,1.1606,13.3,10.955,0.922908029,12.299
6/18/2009 20:00,1.029,1.1625,13.35,11.005,0.925262193,12.299
6/18/2009 20:15,1.0303,1.1644,13.41,11.065,0.931320293,12.299
6/18/2009 20:30,1.032,1.1659,13.39,11.045,0.929838822,12.299
6/18/2009 20:45,1.0335,1.1644,13.09,10.745,0.903641378,12.299
6/18/2009 21:00,1.0349,1.1654,13.05,10.705,0.896274793,12.299
6/18/2009 21:15,1.0355,1.1663,13.08,10.735,0.899421117,12.299
6/18/2009 21:30,1.0355,1.1665,13.1,10.755,0.902368258,12.299
6/18/2009 21:45,1.0359,1.1688,13.29,10.945,0.918673029,12.299
6/18/2009 22:00,1.036,1.1675,13.15,10.805,0.90940762,12.299
6/18/2009 22:15,1.0365,1.167,13.05,10.705,0.898282875,12.299
6/18/2009 22:30,1.0369,1.1689,13.2,10.855,0.910145598,12.299
6/18/2009 22:45,1.0365,1.1666,13.01,10.665,0.89667635,12.299
6/18/2009 23:00,1.0362,1.1674,13.12,10.775,0.903574365,12.299
6/18/2009 23:15,1.0365,1.1673,13.08,10.735,0.900760529,12.299
6/18/2009 23:30,1.0365,1.168,13.15,10.805,0.906724894,12.299
6/18/2009 23:45,1.0359,1.1663,13.04,10.695,0.898885444,12.299
6/19/2009 0:00,1.0358,1.1683,13.25,10.905,0.91504559,12.299
6/19/2009 0:15,1.0357,1.1679,13.22,10.875,0.915247052,12.299
6/19/2009 0:30,1.035,1.166,13.1,10.755,0.90518292,12.299
6/19/2009 0:45,1.0335,1.1667,13.32,10.975,0.923849576,12.299
6/19/2009 1:00,1.0328,1.165,13.22,10.875,0.916993365,12.299
6/19/2009 1:15,1.032,1.1638,13.18,10.835,0.912293006,12.299
6/19/2009 1:30,1.0303,1.1643,13.4,11.055,0.93219589,12.299
6/19/2009 1:45,1.0288,1.162,13.32,10.975,0.927886569,12.299
6/19/2009 2:00,1.0274,1.1615,13.41,11.065,0.934553941,12.299
6/19/2009 2:15,1.0259,1.1592,13.33,10.985,0.928896271,12.299
6/19/2009 2:30,1.025,1.1593,13.43,11.085,0.935767036,12.299
6/19/2009 2:45,1.0244,1.1584,13.4,11.055,0.934082252,12.299
6/19/2009 3:00,1.0234,1.1578,13.44,11.095,0.937722011,12.299
6/19/2009 3:15,1.0228,1.1574,13.46,11.115,0.93947532,12.299
6/19/2009 3:30,1.0225,1.1578,13.53,11.185,0.945481111,12.299
6/19/2009 3:45,1.0224,1.1577,13.53,11.185,0.946156314,12.299
6/19/2009 4:00,1.0236,1.1585,13.49,11.145,0.940891847,12.299
6/19/2009 4:15,1.0238,1.1575,13.37,11.025,0.931185598,12.299
6/19/2009 4:30,1.0235,1.1577,13.42,11.075,0.934621329,12.299
6/19/2009 4:45,1.0232,1.157,13.38,11.035,0.931791751,12.299
6/19/2009 5:00,1.0242,1.1598,13.56,11.215,0.945278566,12.299
6/19/2009 5:15,1.0245,1.1614,13.69,11.345,0.960083106,12.299
6/19/2009 5:30,1.0247,1.1601,13.54,11.195,0.948790361,12.299
6/19/2009 5:45,1.0249,1.1597,13.48,11.135,0.941499038,12.299
6/19/2009 6:00,1.0262,1.1604,13.42,11.075,0.933947491,12.299
6/19/2009 6:15,1.0262,1.1606,13.44,11.095,0.936643321,12.299
6/19/2009 6:30,1.0275,1.1626,13.51,11.165,0.941296634,12.299
6/19/2009 6:45,1.0285,1.1634,13.49,11.145,0.940891847,12.299
6/19/2009 7:00,1.0289,1.1637,13.48,11.135,0.940554547,12.299
6/19/2009 7:15,1.029,1.1634,13.44,11.095,0.937317478,12.299
6/19/2009 7:30,1.031,1.1664,13.54,11.195,0.942983555,12.299
6/19/2009 7:45,1.032,1.1671,13.51,11.165,0.943051042,12.299
6/19/2009 8:00,1.033,1.1686,13.56,11.215,0.947034195,12.299
6/19/2009 8:15,1.0351,1.1689,13.38,11.035,0.930444831,12.299
6/19/2009 8:30,1.0363,1.1688,13.25,10.905,0.917866727,12.299
6/19/2009 8:45,1.0382,1.1694,13.12,10.775,0.903842424,12.299
6/19/2009 9:00,1.0403,1.1687,12.84,10.495,0.877501921,12.299
6/19/2009 9:15,1.0416,1.1689,12.73,10.385,0.865311604,12.299
6/19/2009 9:30,1.0416,1.1696,12.8,10.455,0.8716364,12.299
6/19/2009 9:45,1.0415,1.1685,12.7,10.355,0.864047557,12.299
6/19/2009 10:00,1.0405,1.1697,12.92,10.575,0.882973347,12.299
6/19/2009 10:15,1.0386,1.1687,13.01,10.665,0.894936483,12.299
6/19/2009 10:30,1.0372,1.1675,13.03,10.685,0.897211805,12.299
6/19/2009 10:45,1.0356,1.1677,13.21,10.865,0.913434155,12.299
6/19/2009 11:00,1.0338,1.1629,12.91,10.565,0.88998761,12.299
6/19/2009 11:15,1.0318,1.1645,13.27,10.925,0.917597986,12.299
6/19/2009 11:30,1.0309,1.1648,13.39,11.045,0.931454991,12.299
6/19/2009 11:45,1.0291,1.1628,13.37,11.025,0.932532694,12.299
6/19/2009 12:00,1.0279,1.1616,13.37,11.025,0.931454991,12.299
6/19/2009 12:15,1.0265,1.1595,13.3,10.955,0.925598583,12.299
6/19/2009 12:30,1.0255,1.1581,13.26,10.915,0.920622075,12.299
6/19/2009 12:45,1.0237,1.1557,13.2,10.855,0.915918646,12.299
6/19/2009 13:00,1.0221,1.1552,13.31,10.965,0.92445494,12.299
6/19/2009 13:15,1.0194,1.1522,13.28,10.935,0.924791282,12.299
6/19/2009 13:30,1.0188,1.1517,13.29,10.945,0.922437315,12.299
6/19/2009 13:45,1.0165,1.1502,13.37,11.025,0.931859106,12.299
6/19/2009 14:00,1.0143,1.1474,13.31,10.965,0.927550042,12.299
6/19/2009 14:15,1.0124,1.1446,13.22,10.875,0.918471443,12.299
6/19/2009 14:30,1.0107,1.1427,13.2,10.855,0.915247052,12.299
6/19/2009 14:45,1.0099,1.1408,13.09,10.745,0.904177517,12.299
6/19/2009 15:00,1.0097,1.1423,13.26,10.915,0.916724666,12.299
6/19/2009 15:15,1.0092,1.1408,13.16,10.815,0.910682372,12.299
6/19/2009 15:30,1.0081,1.1424,13.43,11.085,0.933745356,12.299
6/19/2009 15:45,1.009,1.1422,13.32,10.975,0.925060369,12.299
6/19/2009 16:00,1.0099,1.1431,13.32,10.975,0.923580547,12.299
6/19/2009 16:15,1.0098,1.1435,13.37,11.025,0.929300202,12.299
6/19/2009 16:30,1.01,1.1439,13.39,11.045,0.931320293,12.299
6/19/2009 16:45,1.0117,1.1448,13.31,10.965,0.922571801,12.299
6/19/2009 17:00,1.0137,1.1466,13.29,10.945,0.919345037,12.299
6/19/2009 17:15,1.0161,1.148,13.19,10.845,0.909810141,12.299
6/19/2009 17:30,1.0157,1.1484,13.27,10.925,0.919210629,12.299
6/19/2009 17:45,1.0176,1.1493,13.17,10.825,0.908468517,12.299
6/19/2009 18:00,1.0187,1.1506,13.19,10.845,0.909944321,12.299
6/19/2009 18:15,1.0213,1.1543,13.3,10.955,0.917799541,12.299
6/19/2009 18:30,1.0226,1.1554,13.28,10.935,0.919277833,12.299
6/19/2009 18:45,1.0232,1.1571,13.39,11.045,0.929569506,12.299
6/19/2009 19:00,1.0244,1.1576,13.32,10.975,0.924118619,12.299
6/19/2009 19:15,1.0257,1.1587,13.3,10.955,0.921294317,12.299
6/19/2009 19:30,1.027,1.1579,13.09,10.745,0.902703261,12.299
6/19/2009 19:45,1.0283,1.161,13.27,10.925,0.915582839,12.299
6/19/2009 20:00,1.0287,1.1612,13.25,10.905,0.91746362,12.299
6/19/2009 20:15,1.0291,1.161,13.19,10.845,0.911957418,12.299
6/19/2009 20:30,1.0299,1.1624,13.25,10.905,0.915851483,12.299
6/19/2009 20:45,1.0312,1.1629,13.17,10.825,0.909005128,12.299
6/19/2009 21:00,1.0337,1.1644,13.07,10.725,0.897613432,12.299
6/19/2009 21:15,1.035,1.1643,12.93,10.585,0.88571116,12.299
6/19/2009 21:30,1.0357,1.168,13.23,10.885,0.910749472,12.299
6/19/2009 21:45,1.0358,1.1651,12.93,10.585,0.889452868,12.299
6/19/2009 22:00,1.0368,1.168,13.12,10.775,0.900760529,12.299
6/19/2009 22:15,1.0372,1.167,12.98,10.635,0.891926494,12.299
6/19/2009 22:30,1.0372,1.1676,13.04,10.695,0.895806347,12.299
6/19/2009 22:45,1.0384,1.1676,12.92,10.575,0.8845758,12.299
6/19/2009 23:00,1.0378,1.1688,13.1,10.755,0.901028451,12.299
6/19/2009 23:15,1.0367,1.1667,13,10.655,0.895404854,12.299
6/19/2009 23:30,1.0364,1.1653,12.89,10.545,0.883440679,12.299
6/19/2009 23:45,1.0356,1.1653,12.97,10.625,0.889586549,12.299
6/20/2009 0:00,1.0362,1.1648,12.86,10.515,0.879236156,12.299
6/20/2009 0:15,1.0361,1.1672,13.11,10.765,0.900425645,12.299
6/20/2009 0:30,1.0353,1.1671,13.18,10.835,0.910816573,12.299
6/20/2009 0:45,1.0337,1.1639,13.02,10.675,0.898885444,12.299
6/20/2009 1:00,1.0323,1.1648,13.25,10.905,0.91652315,12.299
6/20/2009 1:15,1.0312,1.1625,13.13,10.785,0.908736816,12.299
6/20/2009 1:30,1.0312,1.163,13.18,10.835,0.910011413,12.299
6/20/2009 1:45,1.0306,1.1644,13.38,11.035,0.928963591,12.299
6/20/2009 2:00,1.0292,1.162,13.28,10.935,0.923984096,12.299
6/20/2009 2:15,1.0285,1.1626,13.41,11.065,0.933071623,12.299
